# Created by Octave 5.1.0, Thu Jan 23 11:44:47 2020 GMT <unknown@T480s-Touch>
# name: octave_data
# type: sq_string
# elements: 1053
# length: 157
ck	10	1	27	H	2	0.0486295	29.1785	0.606544	0.253564	2	1.57865e+09	1430.17	1430.79	1431.01	1430.84	1431.12	1431.48	1431.48	0.214627	0.0501785	0.279374	1       
# length: 157
ck	10	1	28	H	1	0.155387	93.2345	0.515957	0.253564	2	1.57865e+09	1432.29	1432.82	1433.06	1432.98	1433.14	1433.5	1433.5	0.241908	0.158549	0.16118	0            
# length: 157
ck	10	1	29	H	1	0.130116	78.0717	0.650149	0.253564	NaN	1.57865e+09	1434.14	1434.8	1435.06	1434.93	1435.17	1435.48	1435.48	0.261181	0.13351	0.235275	0         
# length: 157
ck	10	1	30	H	2	0.0334067	20.0445	0.627113	0.253564	2	1.57865e+09	1436.19	1436.82	1436.83	1436.86	1436.93	1437.5	1437.5	0.0114627	0.0414457	0.0724069	1       
# length: 157
ck	10	1	31	H	2	0.156242	93.7475	0.513687	0.253564	2	1.57865e+09	1438.59	1439.11	1439.3	1439.27	1439.48	1439.79	1439.79	0.193153	0.158319	0.209836	1          
# length: 157
ck	10	1	32	H	1	0.162937	97.7647	0.527958	0.253564	NaN	1.57865e+09	1440.36	1440.9	1441.16	1441.07	1441.31	1441.58	1441.58	0.261316	0.166848	0.239233	0        
# length: 157
ck	10	1	33	H	1	0.0905089	54.3067	0.847862	0.253564	NaN	1.57865e+09	1442.2	1443.05	1442.69	1443.14	1443.4	1443.73	1443.73	-0.358759	0.0917494	0.25438	0       
# length: 157
ck	10	1	34	H	2	0.0961646	57.7002	0.923655	0.253564	2	1.57865e+09	1444.44	1445.38	1445.61	1445.48	1445.72	1446.06	1446.06	0.236197	0.100211	0.240723	1        
# length: 157
ck	10	1	35	H	1	0.129633	77.7817	0.8471	0.253564	NaN	1.57865e+09	1446.68	1447.53	1447.79	1447.67	1447.9	1448.22	1448.22	0.257199	0.133273	0.230527	0          
# length: 157
ck	10	1	36	H	2	0.0233122	13.9877	0.56077	0.253564	2	1.57865e+09	1448.79	1449.36	1449.58	1449.38	1449.78	1450.04	1450.04	0.217364	0.0250232	0.397112	1        
# length: 157
ck	10	1	37	H	2	0.142578	85.5488	0.773411	0.253564	2	1.57865e+09	1450.62	1451.4	1451.6	1451.55	1451.72	1452.08	1452.08	0.196049	0.150196	0.16552	1            
# length: 157
ck	10	1	38	H	2	0.106831	64.1005	0.687228	0.253564	NaN	1.57865e+09	1452.65	1453.35	1453.64	1453.46	1453.76	1454.03	1454.03	0.294792	0.108569	0.29704	0        
# length: 157
ck	10	1	39	H	1	0.120265	72.1607	0.606317	0.253564	NaN	1.57865e+09	1454.58	1455.19	1454.97	1455.32	1455.52	1455.88	1455.88	-0.225731	0.12503	0.199115	0       
# length: 157
ck	10	1	40	H	2	0.130788	78.475	0.955909	0.253564	NaN	1.57865e+09	1456.82	1457.78	1457.86	1457.91	1458.12	1458.46	1458.46	0.0854379	0.13306	0.206917	0        
# length: 157
ck	10	1	41	H	2	0.14114	84.6862	0.87894	0.253564	2	1.57865e+09	1459.11	1459.99	1460.22	1460.13	1460.29	1460.68	1460.68	0.228841	0.141713	0.157744	1           
# length: 157
ck	10	1	42	H	1	0.0383954	23.0379	0.618343	0.253564	2	1.57865e+09	1462.21	1462.83	1463.04	1462.88	1463.17	1463.52	1463.52	0.20216	0.041704	0.29526	0          
# length: 157
ck	10	1	43	H	1	0.103314	61.9901	0.851983	0.253564	NaN	1.57865e+09	1464.27	1465.13	1465.02	1465.23	1465.52	1465.81	1465.81	-0.10449	0.108501	0.281598	0       
# length: 157
ck	10	1	44	H	2	0.0163015	9.78113	0.708799	0.253564	NaN	1.57865e+09	1466.58	1467.29	1467.61	1467.31	1467.69	1467.98	1467.98	0.313119	0.0167152	0.381358	0     
# length: 157
ck	10	1	45	H	2	0.109161	65.4984	0.544264	0.253564	2	1.57865e+09	1468.58	1469.13	1469.35	1469.25	1469.49	1469.82	1469.82	0.211766	0.116866	0.240178	1         
# length: 157
ck	10	1	46	H	1	0.147445	88.4694	0.736908	0.253564	2	1.57865e+09	1470.34	1471.08	1471.28	1471.23	1471.38	1471.77	1471.77	0.196804	0.149969	0.146454	0         
# length: 157
ck	10	1	47	H	1	0.156543	93.9283	0.745079	0.253564	1	1.57865e+09	1472.41	1473.16	1473.41	1473.32	1473.52	1473.84	1473.84	0.246292	0.15832	0.197987	1          
# length: 157
ck	10	1	48	H	1	0.115158	69.0967	0.577761	0.253564	NaN	1.57865e+09	1474.58	1475.16	1475.05	1475.28	1475.47	1475.84	1475.84	-0.11343	0.116466	0.194774	0       
# length: 157
ck	10	1	49	H	2	0.0957295	57.4391	0.99007	0.253564	NaN	1.57865e+09	1477.52	1478.52	1478.8	1478.62	1478.9	1479.2	1479.2	0.278285	0.100271	0.28258	0            
# length: 157
ck	10	1	50	H	2	0.119611	71.7685	0.517182	0.253564	2	1.57865e+09	1479.83	1480.36	1480.59	1480.48	1480.67	1481.04	1481.04	0.23159	0.12518	0.186117	1           
# length: 157
ck	10	1	51	H	2	0.144231	86.5409	0.826031	0.253564	2	1.57865e+09	1481.57	1482.4	1482.65	1482.55	1482.72	1483.08	1483.08	0.249689	0.150189	0.174295	1          
# length: 157
ck	10	1	52	H	1	0.144216	86.5316	0.735098	0.253564	1	1.57865e+09	1484.54	1485.28	1485.46	1485.43	1485.55	1485.96	1485.96	0.189222	0.149976	0.123949	1         
# length: 157
ck	10	1	53	H	1	0.00666722	4.00044	0.591778	0.253564	2	1.57865e+09	1486.77	1487.37	1487.59	1487.38	1487.7	1488.05	1488.05	0.223469	0.00891352	0.328431	0      
# length: 157
ck	10	1	54	H	1	0.014262	8.55741	0.658089	0.253564	NaN	1.57865e+09	1488.78	1489.44	1489.48	1489.46	1489.83	1490.13	1490.13	0.0381531	0.0165071	0.372321	0     
# length: 157
ck	10	1	55	H	1	0.0534627	32.0785	0.962931	0.253564	1	1.57865e+09	1490.84	1491.81	1492.04	1491.87	1492.22	1492.49	1492.49	0.230199	0.0582627	0.35699	1        
# length: 157
ck	10	1	56	H	1	0.0747182	44.8321	0.543106	0.253564	2	1.57865e+09	1493.28	1493.83	1494.06	1493.91	1494.21	1494.52	1494.52	0.230562	0.0751743	0.295886	0       
# length: 157
ck	10	1	57	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1495.14	1496.08	1496.33	1496.13	1496.46	1496.76	1496.76	0.257006	0.0501616	0.333629	0     
# length: 157
