response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal	t_change	new_pos	correct
v	30	445.1640893576598	445.18960052941975	445.7897214716361	0	446.2262511146414	446.3760633760203	446.10342817403534	[5]	0
n	31	448.13453815755656	448.462727546663	449.0692564557937	0	449.43179828169514	449.6739014415359	449.47397771805936	[5]	1
[]	32	451.43527251409546	451.8106174621512	452.41366876940265	0	0.0	453.0249282187831	452.4140480993681	[-5]	na
v	33	454.8059624594705	455.2346184572766	455.8391296101522	0	456.1951271730911	456.44573241473086	456.0474655092996	[-5]	1
n	34	458.2296432409887	458.6077789737892	459.2096508275879	0	459.694354144601	459.81953992694207	459.31470839624717	[5]	1
v	35	461.60340231062855	461.9307858288237	462.5322155415263	0	463.06766039935815	463.14204880876423	462.7438553882507	[5]	0
n	36	464.9039572654415	465.1019494440188	465.70241810537004	0	466.16407261115546	466.2887760204346	465.8119085798362	[-5]	0
v	37	468.04741665619804	468.42566159004946	469.02363012208343	0	469.3531431460026	469.6117278644133	469.53773224723454	[-5]	1
v	38	471.37051259630016	471.6731505816804	472.27032350605987	0	472.65030055233797	472.8592197297562	472.38239744748694	[5]	0
n	39	474.64287110088617	474.8450851727141	475.4489144348188	0	475.8272033806452	476.0562734361465	475.657648548324	[5]	1
v	40	477.8149473248616	477.9948925929666	478.5988363930153	0	479.101967182057	479.20314843871233	478.70278594048796	[-5]	1
n	41	480.986847020823	481.39032683956566	481.9904059076948	0	482.43903346709476	482.57650477816173	482.0997379174785	[5]	1
v	42	484.38540540274244	484.7384725154093	485.3353457526948	0	485.71325742120735	485.92454084242445	485.55065204522066	[-5]	1
n	43	487.7083531414187	488.0615126233952	488.66106785490547	0	489.02219868828433	489.24754523427737	488.9746160926222	[-5]	0
[]	44	491.0317208525564	491.1329067102813	491.7399385189874	0	0.0	492.34948236238824	491.7402817222894	[-5]	na
[]	45	494.10246917533505	494.55648321711215	495.1622973930507	0	0.0	495.7706236036838	495.1626336173381	[-5]	na
v	46	497.5515092324151	498.23183711472757	498.8322918180497	0	499.31841515925134	499.41795963173786	499.2457471117143	[-5]	1
n	47	501.17647669789153	501.8818768951103	502.48905033675805	0	503.0694535955579	503.0933352874574	502.99617139474367	[-5]	0
v	48	504.87722928197445	505.43319358883105	506.03767025716434	0	506.4166332936868	506.642881774673	506.14075810160944	[-5]	1
v	1	512.4294984059109	512.9586817708962	513.5544063444988	0	514.0572070672072	514.1447574874562	513.9725338831154	[5]	0
n	2	515.9284999963052	516.1056959432219	516.7113569913715	0	517.0735580771525	517.3166173619818	516.816885027715	[-5]	0
v	3	519.1004633244577	519.5568379152617	520.161540375241	0	520.5553851338886	520.7655469864205	520.2635994308409	[-5]	1
[]	4	522.527593791797	522.8772777245456	523.4761005700623	0	0.0	524.0659549713982	523.4764408996525	[-5]	na
v	5	525.8722992240157	526.1496037972408	526.7423536685394	0	527.1832566904634	527.3359492321852	527.2619704467472	[5]	0
[]	6	529.1198760691234	529.3470278019306	529.9483199869944	0	0.0	530.5615454658164	529.9486484112067	[5]	na
[]	7	532.3457116418995	532.5939872095191	533.209517815782	0	0.0	533.8094761880129	533.2098495242365	[-5]	na
n	8	535.6147982202692	535.7664197737649	536.3662225550254	0	536.8025953754693	536.9524704479788	536.7800337784302	[-5]	0
v	9	538.7362585256874	540.8013653415571	541.3986388458516	0	541.7766736734436	541.9872981935848	541.6136048087874	[-5]	1
v	10	543.7712003987069	544.3759562276209	544.9736304094547	0	545.3984123183818	545.5619642066872	545.1881821473523	[5]	0
b	11	547.3208339183388	547.6484481545433	548.2573700445919	0	548.7601609145736	548.8598917678007	548.4609396873566	[5]	
[]	12	550.1149583270728	550.2918357025035	550.8842945078441	0	0.0	551.4808976162149	550.8846266268288	[-5]	na
n	13	553.2868510440196	553.5644475042634	554.1617731459016	0	554.4747483686044	554.7505683791526	554.6764290763808	[-5]	0
[]	14	556.5119940522375	556.6357718010045	557.2406696733904	0	0.0	557.8498945347749	557.241003023966	[5]	na
v	15	559.6307612791138	559.8868853643496	560.4922627360856	0	560.9446203734783	561.094426066373	560.5950196931369	[-5]	1
v	16	562.8782079861273	563.3841056639219	563.9893910768783	0	564.4299024529289	564.5936403114447	564.2951059865986	[-5]	1
n	17	566.3773237039354	566.5291661227141	567.1175040252492	0	567.4585394021308	567.7149347626355	567.6402716232449	[-5]	0
v	18	569.4990422328906	569.8521052402546	570.4493528811424	0	570.8853968668436	571.0381571460593	570.666144472169	[-5]	1
v	19	572.7968441717428	573.0492238104271	573.639126243804	0	574.1860856545231	574.2353270325148	573.8619895774575	[-5]	1
v	20	575.9940173424404	576.2715349808734	576.8678852026007	0	577.410630109614	577.4576258870532	577.1852571192105	[5]	0
n	21	579.2414751337712	579.6447899193472	580.2442942451046	0	580.6544411605962	580.8309682684737	580.7566454586731	[5]	1
v	22	582.5893523228212	583.0433692383103	583.6447098659455	0	584.1567097508434	584.2545739229533	583.8555458944099	[-5]	1
v	23	586.0385483814023	586.2907605237381	586.8953833408461	0	587.3515802572817	587.5026503833942	587.3048905649471	[5]	0
[]	24	589.2635764411459	589.6893246530815	590.288748925437	0	0.0	590.8779505836508	590.2890806338917	[5]	na
v	25	592.6842858046023	593.0625939601146	593.6642798437028	0	594.2139623016733	594.2738803402804	593.9757885670606	[-5]	1
n	26	596.057858904032	596.4863318053397	597.0873070610385	0	597.4650980336528	597.6984490987629	597.1980648424344	[5]	1
v	27	599.4813487889767	599.6582544909959	600.2566479218547	0	600.6509569902325	600.8443310286164	600.7702684950043	[5]	0
n	28	602.6280275580757	603.1574161881936	603.7555957327843	0	604.2430516552276	604.3435111996762	604.269502856059	[-5]	0
[]	29	606.1061077050783	606.4048875270232	607.0064592831977	0	0.0	607.6187495740749	607.0067959180155	[-5]	na
v	30	609.4024235243694	609.6021062665802	610.2088112931949	0	610.6022434689257	610.8134369840147	610.312876199672	[5]	0
v	31	612.5747826036979	612.6489153379855	613.2562854236303	0	613.7442540983754	613.8592960883855	613.5609641549604	[5]	0
n	32	615.621941036359	615.8452034054305	616.4443156747845	0	616.9314632889984	617.0312721429761	616.7585958879647	[5]	1
n	33	618.840311937317	619.0926492913836	619.694682894107	0	620.2760127197162	620.3039233556415	620.1067349953241	[-5]	0
v	34	622.0878013394781	622.3402836107286	622.9389980762551	0	623.3369300742263	623.5264114646325	623.051986679114	[5]	0
n	35	625.2594321381155	625.587737707287	626.1941052780235	0	626.6489207601157	626.7986985369523	626.5004688255633	[5]	1
[]	36	628.5574512474784	628.9355763064921	629.5390861760502	0	0.0	630.1498234309329	629.5394470321535	[5]	na
v	37	631.9307394389036	632.158015151851	632.7526148725262	0	633.2586702791793	633.3440613102321	632.9704878002722	[5]	0
[]	38	635.1279725470201	635.4308207238962	636.0237171544998	0	0.0	636.619539844836	636.5453705733548	[-5]	na
v	39	638.400582706659	638.4766790072065	639.0840154293694	0	639.4461898306834	639.6879243343458	639.4879583262516	[5]	0
n	40	641.4717329385674	643.7885489971977	644.3829902531904	0	644.8262977508796	644.9746243032275	644.8019794948343	[-5]	0
n	41	646.7584214126018	647.1868967770911	647.784422757499	0	648.1486173782494	648.3735505202651	648.1002412275841	[-5]	0
v	42	650.1821572051756	650.7868026014482	651.3818699160959	0	651.7600414502663	651.9729333290638	651.5988704670274	[5]	0
n	43	653.7567825757819	654.1350562467517	654.7400936994277	0	655.2603222529679	655.3461738989783	655.1488455478402	[5]	1
v	44	657.1081730828441	657.4350142905585	658.033569470342	0	658.6453910208927	658.6531454418414	658.1446043596673	[-5]	1
n	45	660.4277671997813	660.7054125131267	661.3017729981107	0	661.8171794631521	661.8915539145291	661.4177334295616	[5]	1
v	46	663.6502856880118	664.0031943359961	664.600632462927	0	664.9394981873554	665.2169738664643	665.1162379499103	[5]	0
v	47	666.9479094567289	667.3763454103128	667.9776597640107	0	668.4961127741526	668.5878284344756	668.3939863063524	[-5]	1
n	48	670.3465125864475	670.9009452048833	671.4890006625958	0	672.0061223230864	672.0870915326491	671.812636449997	[-5]	0
[]	1	678.4272741529323	678.9341607981364	679.5382458205966	0	0.0	680.1453589142952	679.5385767079906	[-5]	na
[]	2	681.9266140202653	684.3439664777407	684.9457919416193	0	0.0	685.5585871847229	684.9461326817398	[5]	na
v	3	687.3433695667345	687.8431721016768	688.4454980019491	0	688.9483065247323	689.0543665230632	688.5533475869443	[-5]	1
[]	4	690.8380531997961	691.3421975028266	691.9479037093051	0	0.0	692.5566695978528	691.9482703128322	[-5]	na
v	5	694.3373462666789	1182.2633769234371	1182.867262838718	0	1183.2137048991967	1183.4741300247879	1183.0750810592008	[5]	0
v	6	1185.2573372021707	1185.7377803613817	1186.3436216323175	0	1186.8229950348932	1186.9476910546277	1186.649938379407	[5]	0
n	7	1188.681168648296	1188.8079182256552	1189.4093101695735	0	1189.841349843065	1190.0189250347103	1189.8183358416732	[-5]	0
v	8	1191.802772228777	1191.9795999300454	1192.5832633379232	0	1193.0930007905276	1193.1907865513567	1193.0939720198994	[5]	0
v	9	1194.9746201979247	1195.0760219945696	1195.6765333510684	0	1196.2626561175275	1196.2887838205097	1195.8876707087475	[5]	0
b	10	1198.073886005598	1198.348628459436	1198.958546706439	0	1199.430842567237	1199.5599209975558	1199.3630204189544	[-5]	
n	11	1200.7929827240655	1201.1429671649685	1201.7403289332701	0	1202.204258187257	1202.3292514309032	1202.1592627533278	[5]	1
n	12	1204.1128547699923	1204.2140763438501	1204.8187225611832	0	1205.3025370801715	1205.425560599604	1204.923402031468	[5]	1
v	13	1207.2091430016494	1207.5122535073651	1208.1185775618937	0	1208.6348354667057	1208.722476203613	1208.5250230512743	[5]	0
[]	14	1210.5070151411774	1210.6335713587814	1211.226262113722	0	0.0	1211.8227905055846	1211.2266040854329	[5]	na
v	15	1213.628811670883	1214.6363395643616	1215.2403531545556	0	1215.57213189501	1215.8475586175641	1215.7490358696714	[5]	0
n	16	1217.631276084067	1218.0346754388775	1218.6246599783076	0	1219.1175652794955	1219.2208907357276	1218.8472252669885	[-5]	0
[]	17	1221.004677171315	1221.0297388124345	1221.6303540330905	0	0.0	1222.219630818343	1221.6307173523755	[5]	na
n	18	1224.0002709499754	1224.2777787356817	1224.881426543409	0	1225.3383788355331	1225.4891993592441	1224.9899547349328	[5]	1
v	19	1227.2729463839264	1227.5266725618812	1228.1322933780648	0	1228.4923904962352	1228.7366994351923	1228.4370435416608	[-5]	1
n	20	1230.4983701948458	1230.6219837315066	1231.2264045677239	0	1231.682549346816	1231.833085373053	1231.333355912498	[-5]	0
v	21	1233.616812692282	1234.0203138585985	1234.6148441996588	0	1235.0556975474206	1235.2063706907666	1234.8330135302563	[-5]	1
n	22	1236.990121820751	1237.2174065653644	1237.819529253155	0	1238.1780183242754	1238.429023832924	1238.1301282414443	[5]	1
v	23	1240.2122507157596	1240.2899706635071	1240.896779143749	0	1241.2901370135014	1241.4999839893198	1241.2017481199769	[-5]	1
n	24	1243.2624593882933	1243.5864194946043	1244.1948360218962	0	1244.7737322240914	1244.7977522646902	1244.499318519759	[5]	1
v	25	1246.5815744164106	1246.6573656929709	1247.2577300796347	0	1247.792523425935	1247.844172563934	1247.5708677870857	[-5]	1
n	26	1249.6526474686293	1249.8299370164468	1250.42994547337	0	1250.8658350996916	1251.0157294671235	1250.8437267280656	[5]	1
v	27	1252.7742251857035	1252.8000717606906	1253.4012563868246	0	1253.7890060026198	1254.0121566222228	1253.6091099129103	[5]	0
n	28	1255.7701092092611	1256.1513637404892	1256.754897010272	0	1257.3359238645457	1257.359845788411	1256.961392091709	[5]	1
v	29	1259.143367021447	1259.2456777320995	1259.8491457275704	0	1260.3988836071267	1260.4565597399537	1260.2601095130535	[-5]	1
v	30	1262.2397082115085	1262.416822052372	1263.0214489747827	0	1263.377387010833	1263.6284848887913	1263.5290737534042	[-5]	1
[]	31	1265.4368990350076	1265.7648269163346	1266.3662488289624	0	0.0	1266.979476360436	1266.366593263855	[-5]	na
n	32	1268.7637353163586	1268.9116317182252	1269.5054399365486	0	1269.821507273211	1270.0976815713784	1270.0241904958957	[5]	1
[]	33	1271.8814236696971	1272.0085094713436	1272.6155527748974	0	0.0	1273.2217536703456	1272.6158779148677	[5]	na
v	34	1275.0281615551544	1275.1548314896418	1275.757656184187	0	1276.1154116377224	1276.3660218057257	1276.0678458738012	[-5]	1
[]	35	1278.1497774515428	1278.2798658715515	1278.8776993391284	0	0.0	1279.4907762059943	1278.8780470582633	[-5]	na
n	36	1281.2713531159657	1281.876271925395	1282.4767541342449	0	1282.837129181405	1283.087660527597	1282.9883639301538	[-5]	0
v	37	1284.8964572880204	1285.048226632412	1285.6538807015468	0	1286.2352446011682	1286.260122650022	1285.8613392975171	[-5]	1
n	38	1287.9926786032447	1288.4974945337894	1289.1016628938937	0	1289.5031767684313	1289.70903544272	1289.2090280531752	[5]	1
