trial	speed	player_pos	ball_pos	distance	broad	jitter	change_loc	shift_pos	trial_nr	block
14	0.5	5	1	9	5	0.6	-2	5	1	0
6	0.5	5	1	9	5	0.9	-3	-5	2	0
7	0.5	5	1	9	5	0.3	-2	-5	3	0
4	0.5	5	1	9	5	0.9	-5	-5	4	0
11	0.5	5	1	9	5	0.9	-5	5	5	0
8	0.5	5	1	9	5	0.6	-8	5	6	0
3	0.5	5	1	9	5	0.3	-6	-5	7	0
1	0.5	5	1	9	5	0.6	-8	-5	8	0
13	0.5	5	1	9	5	0.3	-3	5	9	0
10	0.5	5	1	9	5	0.3	-6	5	10	0
5	0.5	5	1	9	5	0.75	-4	-5	11	0
9	0.5	5	1	9	5	0.9	-7	5	12	0
12	0.5	5	1	9	5	0.6	-4	5	13	0
2	0.5	5	1	9	5	0.3	-7	-5	14	0
