response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal
v	14	239.42845309600034	0.16382821800016245	0.47034419999999955	0	0.08859672000016872	0.6862544790001266
n	15	241.64496549700016	0.19519199499973183	0.5032028630002969	0	0.0952150619996246	0.6690857470002811
n	16	244.56893090799986	0.20791612700031692	0.5282366120000006	0	0.17029239100065752	0.7275426539999899
n	17	247.55204972699994	0.17633963400021457	0.49422230400068656	0	0.06123441899944737	0.6767943849999938
v	18	249.75835268300034	0.21008900800006813	0.5205343509996965	0	0.004647032000320905	0.7531293539996113
v	19	252.76592291700035	0.07429232699996646	0.39575749799951154	0	0.0898355810004432	0.47862837399952696
n	20	254.77360070600025	0.25111064599968813	0.570394213000327	0	0.05162826299965673	0.8196320360002574
v	21	257.12328648899984	0.05277692600066075	0.3701262760005193	0	0.07016486700013047	0.4540434610007651
v	22	259.1054651100003	0.12808476499958488	0.43721305199960625	0	0.16523679500005528	0.7031490389999817
n	23	262.06295759600016	0.2499140809995879	0.5621044780000375	0	0.01868244199977198	0.6780365289996553
v	24	264.27071602399974	0.09040704000017286	0.4037215640000795	0	0.025299560999883397	0.46967078800025774
v	25	266.99519317700015	0.1743621229998098	0.49505483099983394	0	0.049443673000496347	0.6442967579996548
v	26	269.16924431700045	0.3191995549996136	0.6369273699992846	0	0.23762435800017556	0.8534143609995226
n	27	271.5517543440001	0.17674045800049498	0.48706017400036217	0	0.06910577999951784	0.7029639760003192
n	28	273.7846063249999	0.03988557600041531	0.35365679200003797	0	0.15374435400008224	0.503440683000008
v	29	275.8170532640006	0.015818912999748136	0.3372442729996692	0	0.065717587999643	0.46979247799936275
v	30	278.5413634460001	0.2523049130004438	0.561985143000129	0	0.00468585599992366	0.6612156390001473
n	31	281.4573710330005	0.07137335500010522	0.37838802299938834	0	0.07232688500062068	0.47768623899992235
n	32	284.1899059739999	0.10718687000007776	0.42831294999996317	0	0.26603607600009127	0.6962794020000729
n	33	287.13921108500017	0.08628559499993571	0.394785788000263	0	0.2621762259996103	0.677397166999981
v	34	289.3461874499999	0.11977772200043546	0.43714428400016914	0	0.10104024199972628	0.6530129330003547
n	35	291.5290546160004	0.12816591699993296	0.43688953399941965	0	0.022330186000544927	0.6527984899994408
v	36	293.71147106900025	0.11343034299989085	0.42062006600008317	0	0.0961742419995062	0.5697328879996348
v	37	295.8106499400001	0.2708307250004509	0.587240316000134	0	0.1348218100001759	0.8366187029996581
n	38	298.17696952700044	0.0720593669993832	0.3869051559995569	0	0.08057969099991169	0.5695227400001386
n	39	300.275888526	0.061067683000146644	0.3706830040000568	0	0.28589824699974997	0.6537878010003624
n	40	302.4587922660003	0.3189407800000481	0.6371300399996471	0	0.156560503000037	0.8862532390003253
v	41	304.8749733129998	0.03811212600066938	0.35363259900077537	0	0.09591233099945384	0.4694675600003393
v	42	306.87502169399977	0.23934285400082445	0.552839404000224	0	0.29670190999968327	0.8359355820002747
v	43	309.24077306900017	0.29642473500007327	0.6030338509999638	0	0.07298670199998014	0.8688448929997321
n	44	312.364327323	0.7345399630003158	1.0450102240001797	0	0.17124863699973503	1.2775263040002756
v	45	315.8964333470003	0.2898334490000707	0.5953364619999775	0	0.1129584509999404	0.6783633320001172
v	46	318.1041981010003	0.2980030030003036	0.6034280439998838	0	0.06551663600021129	0.7360578660000101
v	47	321.0947464130004	0.2749576400001388	0.5952857769998445	0	0.09891904999949475	0.8445352709995859
n	48	323.46876352399977	0.1806345290005993	0.48720939100076066	0	0.08893375799925707	0.703146580000066
v	49	325.70166924299974	0.10789111200028856	0.4203210260002379	0	0.04289273399990634	0.5363160740007515
n	50	327.76757956300025	0.19407870400027605	0.5037846889999855	0	0.10955989600006433	0.7696377900001607
v	51	330.79155867200006	0.12206179500026337	0.4288300429998344	0	0.16064885000014328	0.5453174929998568
n	52	332.8660020060006	0.07979326599979686	0.3870644449998508	0	0.08798647899948264	0.5530529149991708
v	53	335.6741120650004	0.1280869550000716	0.44476422000025195	0	0.10220025699982216	0.5773796819994459
n	54	338.50716288700005	0.11963797600037651	0.42751200800012157	0	0.054449092999675486	0.5601164600002448
v	55	341.32233671300037	0.031676266999966174	0.3448326489997271	0	0.14592618599999696	0.4279954399999042
n	56	343.27942834700025	0.08257128799959901	0.40378106299976935	0	0.010050650000266614	0.4697339610002018
v	1	351.0831525040003	0.4639422359996388	0.7808283140002459	0	0.02944469899921387	0.8967757139998866
n	2	353.5095630599999	0.24566916200001288	0.5538477710006191	0	0.26998864699999103	0.8035169949998817
v	3	355.8425626160006	0.05560662199968647	0.37011788499967224	0	0.008731163999982527	0.43611481999960233
n	4	358.53494738300014	0.04419172300003993	0.36018851900007576	0	0.1023643999997148	0.5261038689995985
v	5	361.3156042790006	0.12653743499959091	0.4453039029995125	0	0.1648084230000677	0.6612492269996437
n	6	363.506153673	0.07997608300047432	0.38746103500034224	0	0.16798688400012907	0.5374125960006495
n	7	365.5725030880003	0.2707542199996169	0.5870604209994781	0	0.09405578099995182	0.6877823249997164
n	8	368.5138222100004	0.26471794999997655	0.5782169710000744	0	0.06568815399987216	0.6941026569993483
v	9	370.73896857900036	0.19131725399984134	0.5023795709994374	0	0.06029592000049888	0.5849845819993789
n	10	372.85345716400025	0.13423801099997945	0.45396852100020624	0	0.16232751999996253	0.5370450970003731
v	11	374.9197459090001	0.20361165099984646	0.5203986010001245	0	0.10957611799949518	0.6035075460004009
n	12	377.05223603000013	0.08633317899966642	0.40390049400048156	0	0.05362470999989455	0.5864640990002954
[]	13	379.16842637900027	0.06728956000006292	0.387071135000042	0	-379.5554975140003	0.6701100609998321
v	14	381.3680052460004	0.01901438499953656	0.33669198699953995	0	0.20515550900017843	0.45319946499967045
v	15	383.3504454170006	0.220571903999371	0.5369628449998345	0	0.08651029599968751	0.7361956699996881
n	16	386.3415058600003	0.5266055080001024	0.8448300190002556	0	0.06776896499923168	0.9288442090000899
v	17	388.7985582480005	0.47609434199966927	0.7870526119995702	0	0.12446994699985225	0.9529757559994323
v	18	392.0057475620006	0.10093578299984074	0.4123649879993536	0	0.07603496800038556	0.6282266069993057
n	19	394.1639530330003	0.09472154899958696	0.403445443000237	0	0.10278319799999736	0.6694917859995257
v	20	397.08893031200023	0.31472303200007445	0.6274630799998704	0	0.041862650999973994	0.8267307619998974
n	21	400.1698590699998	0.3295105410006727	0.6456403990005128	0	0.04675279299954127	0.7781974760000594
v	22	403.202777644	0.025194589999955497	0.34514860899980704	0	0.08253583600071579	0.4610953680003149
n	23	405.19347598700006	0.16172398999970028	0.4704497969996737	0	0.06241345200032811	0.7030447240003923
v	24	408.15129984099985	0.10774195600060921	0.4284777060001943	0	0.13062466999963362	0.6110166610005763
n	25	410.2919420540002	0.039883690000351635	0.3539040779996867	0	0.08858502000020962	0.46978119499999593
n	26	412.2913681939999	0.16806825500043487	0.48703645700061315	0	0.1483745909999925	0.7363364040002125
v	27	414.55738622100034	0.1576536889997442	0.47032947200023045	0	0.010797168999488349	0.7195634350000546
n	28	416.8067971190003	0.03636141500010126	0.3537051960001918	0	0.2379820549995202	0.5700613869994413
n	29	418.906199563	0.25702982599977986	0.5701878509999005	0	0.06607769899983396	0.686058371999934
v	30	421.1219645020001	0.12193104299967672	0.4370650979999482	0	0.14361095300046145	0.6196504500003357
n	31	423.27134568400015	0.11589618400012114	0.43711222799993266	0	0.1382127599999876	0.7029161870004828
v	32	426.22875355500037	0.5586573159998807	0.8785514769997462	0	0.12345980999998574	1.0444767239996509
n	33	429.5279594100002	0.31649305100017955	0.6283890819995577	0	0.002486739000232774	0.7609949990001041
v	34	432.5438255270001	0.18776715400053945	0.4949698520003949	0	0.12004873299974861	0.760890720000134
n	35	435.5594018030006	0.32561911799984955	0.6450767839996843	0	0.08260733199949755	0.9276726409998446
v	36	438.01661973200044	0.19522941299965169	0.5038396479994844	0	0.030493302000650147	0.6364077059997726
v	37	440.9076314550002	0.09658478799974546	0.41206736900039687	0	0.07937439299985272	0.5945253910003885
n	38	443.0320455310002	0.06758221699965361	0.38697380299981887	0	0.11608001300010073	0.6194182600002023
v	39	445.9063196389998	0.08202296800027398	0.395046067000294	0	0.21772749699994165	0.6289848680007708
n	40	448.7889394240001	0.08824907600046572	0.39485905099991214	0	0.05534077199990861	0.4622627950002425
v	41	451.50486282099973	0.08416904600017006	0.39475016000051255	0	0.08381492399985291	0.5273370260001684
n	42	454.28668172000016	0.09335156100041786	0.4120397579999917	0	0.03654000900041865	0.6612617210003009
v	43	456.47776079899995	0.08801296000001457	0.4036598460006644	0	0.021882884999286034	0.5362673680001535
v	44	459.2688269760001	0.18297013200026413	0.4949677350005004	0	0.2195521439998629	0.7775664500004495
v	45	461.57621585800007	0.052659888000562205	0.37030592399969464	0	0.06084324200037372	0.45293545399999857
n	46	463.55948314000034	0.1575756749998618	0.46971867799948086	0	0.10622683900055563	0.5870701829999234
v	47	466.4000925340006	0.2919245229995795	0.6114982809995126	0	0.14827271600006497	0.8107639699992433
v	48	469.46565693499997	0.16361269400022138	0.4783005409999532	0	0.15957397800048057	0.6457906109999385
v	49	472.3647910939999	0.2644384240002182	0.5783038740000848	0	0.09646316399994248	0.794151981000141
n	50	474.6886200859999	0.24354128800041508	0.5536948730004951	0	0.2372067819997028	0.7701680070003931
v	51	476.9875250220002	0.025327102999654016	0.33750912599953153	0	0.16262298800029384	0.6200770220002596
n	52	479.1373082150003	0.2751133049996497	0.5870407379998142	0	0.1553274819998478	0.8695396120001533
v	53	481.53624076100004	0.164015893999931	0.4706450270005007	0	0.032990556999720866	0.536638829000367
v	54	484.327452816	0.2939187040001343	0.6118846650006162	0	0.028462559999752557	0.744511536000573
v	55	487.32670666500053	0.2940579449996221	0.6117683379998198	0	0.09339493399966159	0.7609647199997198
v	56	489.6178168430006	0.17870150999988255	0.4865661209996688	0	0.14354809799988288	0.7358356649992857
n	1	498.0140766080003	0.4867469809996692	0.8042483649996939	0	0.013725073999921733	1.0701612729999397
v	2	501.3394866230001	0.28118769100001373	0.5945431199997984	0	0.14603645900024276	0.8271842300000571
n	3	504.42145338699993	0.18482291300006182	0.4949687550006274	0	0.04375037499994505	0.6942443269999785
v	4	507.37050507999993	0.05055791399990994	0.36171823400036374	0	0.1960772470001757	0.5449115920000622
v	5	509.4444577710001	0.31284491299993533	0.6203811149998728	0	0.1114431699998022	0.7529912469999545
v	6	512.4522766780001	0.11346437900010642	0.4284111260003556	0	0.07167377599944302	0.5944198739998683
n	7	515.3017445610003	0.30441062099998817	0.6112795130002269	0	0.09533594699951209	0.8938600410001527
v	8	517.7251727590001	0.2812004249999518	0.5871589710004628	0	0.016138024999236222	0.8196907259998625
v	9	520.7995038720001	0.31761884200022905	0.6284562010005175	0	0.0285674899996593	0.8443951930003095
n	10	523.1734935129998	0.23173216500072158	0.5371388390003631	0	0.19394768999973167	0.8030151810007737
v	11	526.2310665800005	0.2860891999998785	0.5952383989997543	0	0.3262867819994426	0.8117008079998413
v	12	528.5718158740001	0.24992130900045595	0.5704164150001816	0	0.03436325500024395	0.7197506470001827
n	13	530.821556932	0.19311589100016135	0.5034653359998629	0	0.2997645929999635	0.7864664999997331
v	14	533.1372090590003	0.1561119569996663	0.47031714399963676	0	0.0332459609999205	0.5363300799999706
v	15	535.9281430689998	0.28584368100018764	0.5951755989999583	0	0.20545159199991758	0.8610439880003469
v	16	539.0439743430006	0.02579429099932895	0.34509830199931457	0	0.07573831300032907	0.4943662759997096
n	17	541.0683074119997	0.28978858700065757	0.6033860080005979	0	0.3931938400000945	0.7865107920006267
v	18	543.3838515260004	0.22259691199997178	0.5371427609998136	0	0.06395988799977204	0.7198038599999563
n	19	545.6335456320003	0.2440567439998631	0.5534047609999106	0	0.01398496699948737	0.6527033229995141
v	20	548.540799677	0.3294613660000323	0.6452257290002308	0	0.07094013099958829	0.8444927199998347
v	21	551.6395053610004	0.10345108000001346	0.4123868099995889	0	0.10145616800036805	0.6615305719997195
n	22	553.8308137710001	0.22284060800029692	0.5370028919996912	0	0.017326767000668042	0.6362734290005392
v	23	556.7214958639997	0.06978124500074045	0.3787598880007863	0	0.020856520000052114	0.4780446890008534
n	24	559.454141321	0.30409620699992956	0.6118397159998494	0	0.2631659740000032	0.8616324140002689
v	25	561.844918494	0.32142787700013287	0.6369908329997997	0	0.06330789999992703	0.7696384319997378
v	26	564.8690263830003	0.2169006169997374	0.5287217909999526	0	0.0755547150001803	0.7278987039999265
n	27	567.851318131	0.11556386900065263	0.4287765950002722	0	0.04938335699989693	0.5447364380006547
v	28	569.9258402189998	0.1764720440005476	0.48692274700078997	0	0.036621249999370775	0.619547861000683
v	29	572.8002055710003	0.06991040999946563	0.37840004400004545	0	0.05492124899956252	0.4457665199997791
n	30	575.4997932940005	0.034413012999721104	0.3446297729997241	0	0.26109193100000994	0.6119778679994852
v	31	578.3655595280006	0.096781335999367	0.41127683199920284	0	0.0327953530004379	0.49393515399970056
v	32	580.3893139500005	0.21703847499975382	0.5369076859997222	0	0.05939201299952401	0.7361359079995964
n	33	583.3801646600004	0.19510264600012306	0.5117664509998576	0	0.0457447669996327	0.5777375719999327
v	34	586.2126385319998	0.050418692000675946	0.3617801630007307	0	0.035272019999865734	0.627687806000722
v	35	589.0950894560001	0.24773697500040726	0.5617067940002016	0	0.008953475999987859	0.6777258140000413
n	36	591.3023845429998	0.2880193320006583	0.6037211680004475	0	0.023614238999471127	0.6863461259999895
v	37	593.5186305810003	0.28783688899966364	0.6034415860003719	0	0.23193808599990007	0.8693889099995431
v	38	596.6425083270005	0.2919568179995622	0.6119160559992451	0	0.04346761600027094	0.7112249719993997
v	39	599.6084753490004	0.023229135999827122	0.3284690889995545	0	0.12901394900018204	0.4625623239999186
v	40	602.3250357630004	0.24175014499996905	0.5611087019997285	0	0.11594278099983057	0.7269334539996635
n	41	605.3063651319999	0.036312941000687715	0.3455153009999776	0	0.07016181100061658	0.5447334930004217
v	42	608.1065070260001	0.1490432589998818	0.4615950639999937	0	0.033968443000048865	0.6936964149999767
v	43	611.0546224830005	0.3362411569996766	0.6454713029997947	0	0.05399918599960074	0.7127468640001098
n	44	614.0210952200005	0.24167248199955793	0.5613244709993523	0	0.02006297300067672	0.7272676940001475
v	45	617.0032281069998	0.027687329000400496	0.344995891000508	0	0.09402554299958865	0.49427096100043855
v	46	619.027277182	0.260245020000184	0.5704076789997998	0	0.1647700450002958	0.8028057239998816
n	47	622.0847371660002	0.3464670120001756	0.6618082610002602	0	0.039801473999432346	0.8944010850000268
v	48	625.2339071360002	0.18118730799960758	0.49503856800038193	0	0.20147583799916902	0.712338749999617
n	49	627.4744688299998	0.17320693000056053	0.48711866200028453	0	0.16887898900040454	0.6710366120005347
v	50	630.3991862170005	0.3045876039996074	0.6115324289994533	0	0.048131761999684386	0.777449749999505
n	51	633.4313702930003	0.24144019499999558	0.5616704209996897	0	0.1935397630004445	0.7943029329999263
v	52	636.4802210610005	0.19958864399995946	0.5119281809993481	0	0.042490499000450654	0.5945558349994826
n	53	638.6064461420001	0.1367910369999663	0.45177464300013526	0	0.008492525000292517	0.5510536319998209
v	54	641.4118673009998	0.24367095500019786	0.5621698840004683	0	0.08487675099968328	0.6627584730003946
n	55	644.3282539460006	0.11963143100001616	0.42810598599953664	0	0.23846924499957822	0.5779616619993249
n	56	646.4358634930004	0.26043732600010117	0.5698285150001539	0	0.029118640999513445	0.6358035100001871
v	1	653.5608458930001	0.3987931399997251	0.7092610669997157	0	0.03684699600034946	0.8251913180001793
n	2	655.9157885209997	0.22874926600070467	0.5370395070003724	0	0.022206859999641893	0.6029069880005409
v	3	658.7732010250002	0.08253194499957317	0.3954152750002322	0	0.2825781379997352	0.5785143339999195
v	4	660.8814191629999	0.15959946800012403	0.4697981110002729	0	0.2279026950000116	0.7523680630001763
n	5	663.1635878750003	0.08413528700020834	0.4036390940000274	0	0.11603056999956607	0.6028629619995627
v	6	666.0213997950004	0.2503903890001311	0.5615405620001184	0	0.06019864799964125	0.6941890899997816
v	7	668.9705196250006	0.2773558269991554	0.594850237999708	0	0.18218202499974723	0.8609052439996958
n	8	672.0857753170003	0.34612057199956325	0.6620128229997135	0	0.08743970399973477	0.7450945609998598
v	9	674.360298691	0.19175629199980904	0.5034602559999257	0	0.163537518999874	0.6859888400003911
n	10	676.5760423379998	0.19191368100018735	0.503685160000714	0	0.10761649899995973	0.6528733280001688
v	11	678.7587706900003	0.17001424499994755	0.48682143399946654	0	0.029768498000521504	0.636139940999783
v	12	680.9243416110003	0.16389682800036098	0.4705575409998346	0	0.09650049100036995	0.5713025079994623
n	13	683.7493027340006	0.09874792999926285	0.4113608449997628	0	0.09892533199945319	0.6606449849996352
v	14	685.9396001200003	0.08456182999998418	0.40379979699991964	0	0.3240480029999162	0.6872224919998189
v	15	688.1557895120004	0.1974885629997516	0.5034498539998822	0	0.07218904299952555	0.6360389849996864
n	16	691.0462764800004	0.3861041549998845	0.6952706470001431	0	0.005865169999196951	0.8114378330001273
v	17	693.3871655550001	0.18913765999968746	0.5037145899996176	0	0.14456068000072264	0.752922483000475
v	18	695.6714948039998	0.256691748000776	0.5685931680000067	0	0.11554766100016423	0.7678567480006677
n	19	698.6942763890002	0.33814836500005185	0.6448214370002461	0	0.20869011899958423	0.9107542250003462
v	20	701.859735473	0.2286989710000853	0.5449901390002196	0	0.03073642799972731	0.6443059020002693
n	21	704.7586810500006	0.13875684699996782	0.4451498839998749	0	0.1521132599991688	0.6444222059999447
v	22	707.6576587340005	0.1264524039997923	0.44523150799977884	0	0.07657005399960326	0.6445083219996377
v	23	710.5565362870002	0.1887597619997905	0.4954102049996436	0	0.08754503000000113	0.6113987959997758
n	24	712.6975331880003	0.3275254979998863	0.6370214680000572	0	0.02098201699936908	0.719635630999619
v	25	714.9468957320005	0.2224217339999086	0.5369513679997908	0	0.11173461899943504	0.6862230999995518
n	26	717.1631564179997	0.3502751160003754	0.6699275000000853	0	0.002780263000204286	0.752607456000078
v	27	719.4453483360003	0.2832166070002131	0.6037779019998197	0	0.1864360810004655	0.869586752000032
v	28	722.5697362660003	0.15131784200002585	0.46167055499972776	0	0.09217309300038323	0.6109527099997649
n	29	724.7110108329998	0.11359969300065131	0.4197213750003357	0	0.08086279399958585	0.5856853630002661
n	30	727.5514756680004	0.1532161779996386	0.4616422170001897	0	0.28647370699945895	0.7114561589996811
v	31	729.7916327270004	0.22468398499950126	0.5374036879993582	0	0.0826949340007559	0.7033487629996671
v	32	732.7495923860006	0.3000802679998742	0.6118166629994448	0	0.1143907069999841	0.8610809129995687
n	33	735.1404864790002	0.2919658110004093	0.6035418849996859	0	0.10751804400024412	0.7860515539996413
v	34	737.4562675819998	0.017081164000046556	0.33711047199994937	0	0.17829747700034204	0.6195943410002656
n	35	739.6052385359999	0.21202120700036176	0.5206638260006002	0	0.11801298599948495	0.7032250940001177
v	36	741.8381364510005	0.1784824899996238	0.4870107359993199	0	0.07851784600006795	0.586356297999373
n	37	744.6794922720001	0.04091478500049561	0.3614709129997209	0	0.11495489800017822	0.5941015460002745
n	38	747.5280865670002	0.08021308200022759	0.3953073829998175	0	0.08031390399992233	0.47931246000007377
v	39	750.2610341010004	0.3074621890000344	0.6280258169999797	0	0.1706537539994315	0.9106415599999309
n	40	752.7012616500006	0.1637595729998793	0.4704135859992675	0	0.08804813900042063	0.6363668329995562
n	41	755.5920960820004	0.10512725999979011	0.4119853279999006	0	0.05566758300028596	0.47944176500004687
n	42	758.3253868470001	0.29182189099992684	0.6110786770004779	0	0.195273410999107	0.8936657470003411
v	43	760.7495530890001	0.12403333099973679	0.43620084400026826	0	0.002324121000128798	0.6521032640002886
n	44	762.9311344570006	0.24558164599966403	0.5539457839995521	0	0.05468558600023243	0.8030779459995756
v	45	765.2635560950002	0.15339680800025235	0.4707352989998981	0	0.09351473599963356	0.6033220970002731
v	46	768.1214058539999	0.15119907400003285	0.46209603900024376	0	0.2283215099996596	0.6959466859998429
v	47	771.0710778510002	0.09872374499991565	0.4113208790004137	0	0.22545106999950804	0.4945234309998341
n	48	773.0959508610003	0.24844895800015365	0.5692308669995327	0	0.05870020400016074	0.785012960000131
v	49	775.4105753640006	0.27791459699983534	0.5871056529995258	0	0.1662021199999799	0.8196007069991538
v	50	778.4846495880001	0.12390219000008074	0.44534695200036367	0	0.0021857439996892936	0.5613072690002809
n	51	780.5763442799998	0.2729855500001577	0.5863299270004063	0	0.08142922800016095	0.6704079820001425
v	52	782.7746950299997	0.32980942700032756	0.6372292970008857	0	0.02410993499961478	0.7531796670000404
n	53	785.0572075740001	0.2793341899996449	0.5873437609998291	0	0.07930489699992904	0.7199194189997797
v	54	788.0317349980005	0.2729688419995	0.5784767879995343	0	0.06578384000022197	0.7611084319996735
v	55	790.3225391189999	0.06305956800042622	0.3703608610003357	0	0.2551476319995345	0.5868024219998915
v	56	792.4384063240004	0.3315262629994322	0.637066569000126	0	0.12047468299988395	0.8529455230000167
